path,mean_L,mean_a,mean_b
Q:\Meme_Repository\1429507869189.jpg,122.39501232917776,133.86471011546928,117.23119710567163
Q:\Meme_Repository\1429508083425.jpg,96.37534866898149,125.91496190200617,130.02639467592593
Q:\Meme_Repository\1429508275503.jpg,143.3891091579861,141.7607476128472,143.76044813368057
Q:\Meme_Repository\1429508275503avatar.jpg,142.67300347222223,141.43037760416667,143.6791059027778
Q:\Meme_Repository\1429508305199.jpg,176.51213571866214,130.00894473479593,155.28722255930137
Q:\Meme_Repository\1429508347637.jpg,58.78882743362832,126.61760038031156,121.92349520953704
Q:\Meme_Repository\1429508690903.jpg,139.93043161651235,128.8925038580247,94.4594883294753
Q:\Meme_Repository\1429508965832.jpg,165.68237841796875,138.19691796875,118.66287744140625
Q:\Meme_Repository\1429509013763.jpg,84.34651866319444,127.42480685763888,120.16413845486112
Q:\Meme_Repository\1429590375613.jpg,131.16468158347678,132.41378657487093,147.48651462994837
Q:\Meme_Repository\1429590410074.jpg,115.95994470895408,137.9765972968822,138.08119720473044
Q:\Meme_Repository\1429590421903.jpg,182.58337068965517,128.67320150862068,133.78539439655174
Q:\Meme_Repository\1429590435393.jpg,106.39698177676537,125.83293707289293,139.54038297266516
Q:\Meme_Repository\1429590490313.png,151.6591101525681,121.33130242032111,138.25037143541817
Q:\Meme_Repository\1429590525716.png,138.5305789473684,143.0226140350877,145.5309941520468
Q:\Meme_Repository\1429590594501.jpg,215.98795023696684,122.68538507109005,142.4772393364929
Q:\Meme_Repository\1429590743225.jpg,241.64589449541285,128.32596839959226,131.59283639143732
Q:\Meme_Repository\1429590801166.png,120.63166515167889,126.81531239471894,130.27599475369266
Q:\Meme_Repository\1429590809500.jpg,102.40923331234256,137.06748268261964,132.45830447103273
Q:\Meme_Repository\1429590822320.jpg,46.81497124727345,133.36387071187784,132.82109855244894
Q:\Meme_Repository\1429590884852.jpg,79.25651544401545,131.99178345011677,143.63878163878164
Q:\Meme_Repository\1429591005319.jpg,119.99525065198493,131.7349000289771,153.29597218197623
Q:\Meme_Repository\1429591069374.png,155.34545021080103,129.9497088937964,159.50972947199358
Q:\Meme_Repository\1429591120268.jpg,79.51155066631257,132.6421285230809,141.84639571544332
Q:\Meme_Repository\1429591166735.png,95.88490162037037,133.52230324074074,139.5522019675926
Q:\Meme_Repository\1429591296229.jpg,141.98460317460317,126.68902777777778,129.53599206349207
Q:\Meme_Repository\1429591305851.png,126.6739886911383,120.7882100482017,115.65200037078235
Q:\Meme_Repository\1430133670739.jpg,131.46679161860823,144.24878518945704,143.21764332094494
Q:\Meme_Repository\1430136403380.jpg,193.89376666666666,126.68060208333333,128.42082291666668
Q:\Meme_Repository\1430136690480.jpg,148.24848990559974,134.41005161425218,135.77787092177712
Q:\Meme_Repository\1430142178437.jpg,130.10112060546874,135.78859130859374,131.22110107421875
Q:\Meme_Repository\1430143412689.png,70.4306066066066,131.6156936936937,112.90036636636637
Q:\Meme_Repository\1430144295297.jpg,105.5309182389937,136.99679664570232,148.91516645702305
Q:\Meme_Repository\1430161232065.jpg,128.3201228551122,130.39708498324703,134.43655904152706
Q:\Meme_Repository\1430163801148.jpg,123.3982399889676,133.14033200599886,147.78988295323302
Q:\Meme_Repository\1430164022583.jpg,131.5939498829096,129.97595367828504,134.5054191891294
Q:\Meme_Repository\1430164072815.png,83.91649390982226,132.87449736407208,126.07556504128867
Q:\Meme_Repository\1430164331671.jpg,128.48506308796883,132.7731546760854,138.38188300746532
Q:\Meme_Repository\1430250216649.png,22.66744111111111,129.07252166666666,127.69414455555555
Q:\Meme_Repository\1430250238259.png,22.56686,129.06503188888888,127.68969855555555
Q:\Meme_Repository\1430250265792.png,22.43901288888889,129.0749471111111,127.69608555555556
Q:\Meme_Repository\1430250299181.png,22.35298,129.07082566666668,127.69857577777778
Q:\Meme_Repository\1430250324057.png,22.325754,129.07419277777777,127.698029
Q:\Meme_Repository\1430250359580.png,22.260461777777778,129.07746777777777,127.698774
Q:\Meme_Repository\1430250387298.png,22.024440555555554,129.081278,127.70092377777777
Q:\Meme_Repository\1430250427572.png,22.021445888888888,129.0668557777778,127.69705944444445
Q:\Meme_Repository\1430250470199.png,19.40845788888889,128.62176722222222,128.41981588888888
Q:\Meme_Repository\1430250513484.png,19.664987888888888,128.62176722222222,128.41981588888888
Q:\Meme_Repository\1430250545052.png,22.373479666666668,128.794392,127.61712966666667
Q:\Meme_Repository\1430250595491.png,22.332268555555554,128.7931911111111,127.61581522222222
Q:\Meme_Repository\1430250631627.png,22.284007666666668,128.78821322222223,127.64681522222222
Q:\Meme_Repository\1430250670114.png,22.261838222222224,128.7961521111111,127.22359722222222
Q:\Meme_Repository\1430250704904.png,25.818954444444444,129.01566011111112,126.68637088888889
Q:\Meme_Repository\1430250748066.png,25.824797666666665,129.02199966666666,126.74282511111112
Q:\Meme_Repository\1430250783092.png,25.31959188888889,129.02820933333334,126.72203755555556
Q:\Meme_Repository\1430250879226.png,23.820038333333333,129.0141018888889,126.75798777777777
Q:\Meme_Repository\1430250924419.png,12.167910888888889,127.69486555555555,129.36604755555555
Q:\Meme_Repository\1430250963688.png,8.833545888888889,127.57706888888889,129.59230244444444
Q:\Meme_Repository\1430250994194.png,9.072305777777778,127.56398288888889,129.62109511111112
Q:\Meme_Repository\1430251117961.png,28.531261,126.5976328888889,133.20505955555555
Q:\Meme_Repository\1430251156439.png,9.047767111111112,127.64582177777778,129.4513868888889
Q:\Meme_Repository\1430251201988.png,8.975578333333333,127.54150655555556,129.63225333333332
Q:\Meme_Repository\1430251238915.png,9.14059788888889,127.64306877777778,129.43101388888888
Q:\Meme_Repository\1430251279217.png,10.288200222222223,127.63912966666666,129.42240577777778
Q:\Meme_Repository\1430251676110.jpg,147.5217931034483,130.7462,131.57635862068966
Q:\Meme_Repository\1430601631137.jpg,140.09291506536786,105.24190387474876,150.5674567431388
Q:\Meme_Repository\1430697273893.png,112.62447640022455,128.70133940781045,126.64632724446172
Q:\Meme_Repository\1430697491448.png,111.69348861646235,128.3168476357268,127.7193765323993
Q:\Meme_Repository\1430697863622.jpg,129.25652015775322,127.80459138918407,126.10955719267717
Q:\Meme_Repository\1430698049850.jpg,116.33101941817449,134.51667962171265,114.55773272300672
Q:\Meme_Repository\1430698490367.jpg,199.99650184870816,132.0679017341692,124.111314189548
Q:\Meme_Repository\1430698534262.png,37.556475767567385,131.77649293126615,133.09362190742894
Q:\Meme_Repository\1430890392488.jpg,206.6095425169592,133.29729403397587,132.3945995532513
Q:\Meme_Repository\1430890507195.jpg,218.75660794232223,130.30433637130065,121.36921587010873
Q:\Meme_Repository\1430890539475.jpg,157.31421321044547,132.21731121351766,135.55423287250383
Q:\Meme_Repository\1430890599973.png,235.459371311547,127.87195803860921,135.11427154901645
Q:\Meme_Repository\1430890766191.jpg,39.75768280029297,130.68931198120117,131.97350120544434
Q:\Meme_Repository\1430890817627.jpg,190.44878267716535,138.89649448818898,140.51055748031496
Q:\Meme_Repository\1430891016199.jpg,169.68390633608814,128.9765482093664,118.529
Q:\Meme_Repository\1430891018364.jpg,100.10134779750165,131.29086127547666,124.59836456278764
Q:\Meme_Repository\1430891352162.jpg,173.90879517196888,130.12596850154455,131.76197815408395
Q:\Meme_Repository\1430891799895.png,221.4150225392647,129.048560010366,129.18352962839197
Q:\Meme_Repository\1430973126121.jpg,230.1540522174535,128.57404506437769,126.219839055794
Q:\Meme_Repository\1431003207616.jpg,191.65730532212885,125.63851960784314,145.9069593837535
Q:\Meme_Repository\1431045706506.jpg,89.93722098214286,134.68778483072916,137.68961007254464
Q:\Meme_Repository\1431127658928.png,235.28539779761516,129.45057405356096,136.486873004496
Q:\Meme_Repository\1431128163611.jpg,167.24676952520312,131.58456701622018,132.41674832475047
Q:\Meme_Repository\1431192652535.jpg,133.8005859375,131.98432861328126,122.4929296875
Q:\Meme_Repository\1431193481369.jpg,189.51486813186813,130.87253846153845,133.85757692307692
Q:\Meme_Repository\1431218508192.jpg,184.82086252411412,132.92696212813485,147.0679104477612
Q:\Meme_Repository\1431742914672.jpg,197.46430882003799,133.64395922364673,143.81733885327634
Q:\Meme_Repository\1431905323755.png,75.59229715180581,131.60124528500765,129.76583898630489
Q:\Meme_Repository\1431912117933.jpg,110.82340395480226,122.08747645951036,114.00574858757062
Q:\Meme_Repository\1432152323854.jpg,102.25120253311914,130.76139787199367,138.10187422877232
Q:\Meme_Repository\1432266135087.png,175.92078978163653,125.21294500634835,127.07112145412113
Q:\Meme_Repository\1432266904288.png,114.551572265625,132.681318359375,137.817734375
Q:\Meme_Repository\1432267290375.jpg,232.4334138848301,130.83956514680355,131.0952235251999
Q:\Meme_Repository\1432451979989.jpg,221.13705103969755,130.1785579885178,137.07089211533525
Q:\Meme_Repository\1432452381740.png,130.58258630778232,129.6500397893505,138.64261790520771
Q:\Meme_Repository\1432560029063.jpg,190.65040144520273,119.67470895222802,194.85403452428744
Q:\Meme_Repository\1432560761135.png,198.05807648401827,119.80117960426179,162.84848608393128
Q:\Meme_Repository\1432560849285.jpg,95.45364814814815,130.33237962962963,145.89674074074074
Q:\Meme_Repository\1432562614294.jpg,167.4687901541921,126.08808825891423,141.43874477995502
Q:\Meme_Repository\1432562683509.jpg,102.47778620661248,132.08500899329965,145.81703440795255
Q:\Meme_Repository\1432607258156.jpg,130.81521378165215,132.29472395184723,149.59701743462017
Q:\Meme_Repository\1432607279494.jpg,152.54040045612086,131.81752839502468,139.35175171420425
Q:\Meme_Repository\1432608830917.jpg,202.421197301855,128.97640809443507,114.83053962900506
Q:\Meme_Repository\1432609912892.jpg,84.40294757874942,129.88938034790786,127.11222496473907
Q:\Meme_Repository\1432609997248.png,200.97113611111112,132.16418194444444,130.35354166666667
Q:\Meme_Repository\1432610480347.png,199.18225106384622,131.17672022293425,132.38984891644216
Q:\Meme_Repository\1432867119642.jpg,95.87117045454545,127.33448863636363,133.0898068181818
Q:\Meme_Repository\1432960311264.jpg,78.47275019563516,133.7775802104165,145.96866359447006
Q:\Meme_Repository\1432960476217.png,79.19392258298731,131.4899314773217,124.50293263449278
Q:\Meme_Repository\1432960514864.jpg,113.50889444444445,130.81853611111111,135.44561944444445
Q:\Meme_Repository\1432960587657.jpg,230.9382606837607,128.0,128.0
Q:\Meme_Repository\1432960943827.jpg,41.90858013022474,129.8244766505636,133.09058408597633
Q:\Meme_Repository\1432961080006.png,180.39383649308056,128.2318134549236,128.24802815774737
Q:\Meme_Repository\1432961320562.jpg,148.16311222753748,128.5958560176938,131.36334465883388
Q:\Meme_Repository\1432961466409.png,109.37450838404507,129.04211952911163,118.05442985836146
Q:\Meme_Repository\1432961769644.jpg,125.07143566815698,126.9950919026329,125.73971187282663
Q:\Meme_Repository\1433017994651.jpg,160.42342931937173,130.80154204842933,128.36026259816754
Q:\Meme_Repository\1433020410192.jpg,129.51059652655425,124.82214279721452,138.78652571524458
Q:\Meme_Repository\1433021629518.jpg,156.65702367703747,129.31196103019843,136.11657551670314
Q:\Meme_Repository\1433021858359.png,192.41871007540524,131.77972581391384,145.47164389899433
Q:\Meme_Repository\1433224054414.jpg,189.02186553030302,131.58000315656565,132.13776515151514
Q:\Meme_Repository\1433500979652.jpg,189.93786424263018,129.1927576246708,134.04960920907314
Q:\Meme_Repository\1433501134048.jpg,42.0903,126.58869777777778,125.56832222222222
Q:\Meme_Repository\1433777336128.jpg,163.03817451205512,127.66545683493204,122.95401096255694
Q:\Meme_Repository\1433957979130.jpg,63.69384057971015,127.10914689175559,130.1535541752933
Q:\Meme_Repository\1433957979130s.jpg,63.14849523809524,127.11055238095238,130.1110857142857
Q:\Meme_Repository\1433959526644.png,87.17476772249246,132.73950530830697,149.22257583146802
Q:\Meme_Repository\1434096884930.jpg,125.27493055555556,142.430275,138.74974907407406
Q:\Meme_Repository\1434378821245.jpg,55.44791859567901,133.13616705246915,115.4580362654321
Q:\Meme_Repository\1434428394736.jpg,122.48658638134741,141.30645896178984,143.3051549145299
Q:\Meme_Repository\1435486561704.jpg,243.89392506028565,128.00202652569098,128.13227137822295
Q:\Meme_Repository\1435489808817.jpg,225.00917217561374,132.35858765199384,133.81022230481955
Q:\Meme_Repository\1435492712634.png,78.93483121141975,147.19037422839506,157.6831211419753
Q:\Meme_Repository\1436248805627.jpg,187.8618524724787,133.3770613236861,126.28215859153055
Q:\Meme_Repository\1436251266508.png,208.99296503321403,130.53247757500773,124.24704620996765
Q:\Meme_Repository\1436252915632.jpg,80.77361477572559,139.68798235488126,126.04593227792436
Q:\Meme_Repository\1436307322093.jpg,145.55433760794827,141.79653526000402,155.82827483274053
Q:\Meme_Repository\1436307479067.png,175.69746629722385,139.7289311024671,145.76490382053603
Q:\Meme_Repository\1436307578997.jpg,144.83032035614525,139.30485771648046,146.74249301675977
Q:\Meme_Repository\1436307653305.jpg,91.0993066502463,138.49856896551725,147.43479064039408
Q:\Meme_Repository\1436307726234.jpg,179.1461105904405,142.447633552015,146.68338800374883
Q:\Meme_Repository\1436307873114.jpg,108.50862965796821,130.61776303425688,142.4696795801117
Q:\Meme_Repository\1436308251417.jpg,163.9823264229637,144.3347384077527,159.67724944798823
Q:\Meme_Repository\1436308841253.jpg,145.92627796310833,137.38312401883832,148.09168220172685
Q:\Meme_Repository\1436308981580.jpg,118.95957094869706,134.53422740228012,147.85728572882735
Q:\Meme_Repository\1436309274659.jpg,120.77259849293937,128.25082510086625,136.18050054883113
Q:\Meme_Repository\1436309792051.jpg,135.60049886067708,130.4880419921875,134.68684814453124
Q:\Meme_Repository\1436310329620.jpg,133.66414437012264,131.21669627926423,139.50932971014493
Q:\Meme_Repository\1436310548853.jpg,69.02638765432098,127.06781728395062,138.32886543209875
Q:\Meme_Repository\1436311663957.jpg,152.3380750464684,125.61284270446096,141.23061105947954
Q:\Meme_Repository\1436585084784.jpg,227.7275028813178,128.12021244448192,134.70599138415696
Q:\Meme_Repository\1436934755342.png,218.06798093881426,132.86033441866775,131.78785612535611
Q:\Meme_Repository\1436943699934.jpg,104.0084302662037,125.8729542824074,132.56661072530864
Q:\Meme_Repository\1437431083355.jpg,72.39434592927786,136.6262494487295,137.91745398650679
Q:\Meme_Repository\1437682640558.jpg,102.40541679514853,129.4082588138555,132.63696166101346
Q:\Meme_Repository\1437693270710.png,231.95120513061454,128.85001292050367,130.08144968051118
Q:\Meme_Repository\1437942206333.jpg,119.85330791969093,141.1595385302037,147.07431661203466
Q:\Meme_Repository\1438036442755.jpg,192.76197453016815,128.36939756429277,130.40847088278932
Q:\Meme_Repository\1438097571638.jpg,113.39660784313726,133.69382189542483,135.35225310457517
Q:\Meme_Repository\1438097594576.jpg,208.94268229166667,132.19975833333334,140.40208020833333
Q:\Meme_Repository\1438097641002.jpg,148.942475162206,129.3180200729927,138.42087895377128
Q:\Meme_Repository\1438097676537.jpg,240.55210063248649,128.115706158793,128.049482350447
Q:\Meme_Repository\1438097813868.jpg,224.917248,126.434636,131.2021
Q:\Meme_Repository\1438097851126.jpg,115.50538502436864,129.64452990695614,137.92558351794418
Q:\Meme_Repository\1438097933520.jpg,61.02578166666667,127.65835666666666,134.21060833333334
Q:\Meme_Repository\1438097985189.jpg,210.3776923076923,129.82344297082227,130.83040848806365
Q:\Meme_Repository\1438098125289.jpg,110.1907445991885,137.7254432138027,138.0396784491477
Q:\Meme_Repository\1438098502947.jpg,208.94797581699348,118.8915202614379,125.16405261437909
Q:\Meme_Repository\1438098510827.png,163.2443559847204,137.26478960154012,152.08362920503583
Q:\Meme_Repository\1438099081487.png,243.0364810275962,128.0515927881124,127.99998734358415
Q:\Meme_Repository\1438099377475.png,208.0203575370242,124.90382947049613,152.47853879520545
Q:\Meme_Repository\1438104300588.jpg,211.69731751664915,127.67646227655099,128.36243099369085
Q:\Meme_Repository\1438104323983.jpg,203.884752992982,129.27496049690856,143.69678352305888
Q:\Meme_Repository\1438104607465.png,207.7174534952704,136.7994015270362,138.28659152859024
Q:\Meme_Repository\1438104890805.jpg,212.96738519484282,125.31722149789947,145.51507895118064
Q:\Meme_Repository\1438105168030.jpg,209.20198341081033,129.68634035183666,130.7109142284204
Q:\Meme_Repository\1438111894957.jpg,218.7318812247121,133.28706499961095,134.89590627917835
Q:\Meme_Repository\1438183513980.jpg,107.54263943161634,130.95000355239787,127.73920426287744
Q:\Meme_Repository\1438333785805 (1).jpg,235.17987629790156,123.99918359016226,137.8230991957963
Q:\Meme_Repository\1438333785805.jpg,235.17987629790156,123.99918359016226,137.8230991957963
Q:\Meme_Repository\1438333972566.jpg,68.81768726710582,129.4861913222044,128.97042316078495
Q:\Meme_Repository\1438357096547.png,162.210089216821,136.62341386959878,140.07417004243828
Q:\Meme_Repository\1438729955099.jpg,97.42572801397787,127.71845434543454,131.18768847472984
Q:\Meme_Repository\1438830740140.png,182.33659270576644,137.23193725120368,135.16347756077798
Q:\Meme_Repository\1438882014862.jpg,222.94020948933266,126.90076333046497,128.7324263374974
Q:\Meme_Repository\1438882036212.jpg,172.93165840675476,136.39895680372,132.6681595692609
Q:\Meme_Repository\1438882056799.jpg,200.39431543835505,128.1081823942649,133.91409788393727
Q:\Meme_Repository\1438882117443.jpg,163.7954089506173,131.18742476851853,131.75178047839506
Q:\Meme_Repository\1438882251856.jpg,237.00821106094807,127.9454382994733,127.78280662151994
Q:\Meme_Repository\1438882283970.jpg,186.2918293536016,138.2118171489807,136.77710442888824
Q:\Meme_Repository\1438882449468.jpg,67.07174590163935,137.73304508196722,131.01723770491805
Q:\Meme_Repository\1438882970523.jpg,86.11779251098633,129.17125091552734,129.6207717895508
Q:\Meme_Repository\1438883502992.jpg,99.76377743822292,129.23443989879075,136.78714346740273
Q:\Meme_Repository\1438883539833.jpg,194.4001133886469,119.03211283634796,148.46443738729127
Q:\Meme_Repository\1438884048055.jpg,191.82612101313322,128.77878752345217,126.25339352720451
Q:\Meme_Repository\1439233807922.jpg,194.30599270353304,135.9300806451613,133.24614343317972
Q:\Meme_Repository\1439236933448.jpg,119.26165222718124,123.3737901461451,134.05908812461715
Q:\Meme_Repository\1439236959073.jpg,157.05722881292337,120.0296615661689,141.09670025309202
Q:\Meme_Repository\1439236977647.jpg,169.28966241273997,131.755528741274,142.35774569153577
Q:\Meme_Repository\1439236995607.jpg,130.4889946298688,127.51734756304806,152.79214873224117
Q:\Meme_Repository\1439237013647.jpg,141.24814385150813,136.3893271461717,149.80779309403576
Q:\Meme_Repository\1439237031810.jpg,129.110823041067,152.48691776394134,162.77369943179886
Q:\Meme_Repository\1439237096458.jpg,120.97763741195028,137.7595256873997,152.0272716146754
Q:\Meme_Repository\1439237104025.jpg,94.33373541666667,132.38647708333335,144.03418958333333
Q:\Meme_Repository\1439237147349.jpg,109.07124482648838,134.15998089780325,143.27664438077045
Q:\Meme_Repository\1439237151007.jpg,124.11468968798857,121.90226361226293,145.4098973557202
Q:\Meme_Repository\1439237202239.jpg,135.85818666666665,128.75093866666666,138.84106133333333
Q:\Meme_Repository\1439237235668.jpg,128.27723164304635,125.5206643729008,152.52648070779063
Q:\Meme_Repository\1439237259679.jpg,102.6041261640949,124.87847868941608,139.1278703011352
Q:\Meme_Repository\1439237271323.jpg,143.28684074074073,132.4597185185185,143.1131962962963
Q:\Meme_Repository\1439237283115.jpg,146.4807655593738,136.34916543937163,140.4909384716086
Q:\Meme_Repository\1439237307683.jpg,124.49859256438847,128.9664527183225,127.72778699447905
Q:\Meme_Repository\1439237311097.jpg,162.3766289619418,127.07695887828443,130.61891127606927
Q:\Meme_Repository\1439237363459.jpg,155.86257902250017,116.03707429814425,121.36652844810006
Q:\Meme_Repository\1439237367388.jpg,129.002888,131.592848,139.334852
Q:\Meme_Repository\1439237395591.jpg,109.88252594685649,126.36168695321415,142.96112046948866
Q:\Meme_Repository\1439237420662.jpg,158.4797957794418,124.10441797140912,142.0326820966644
Q:\Meme_Repository\1439237434574.jpg,66.52947299822372,126.4073825232416,137.73982675494244
Q:\Meme_Repository\1439237445647.jpg,166.004060506305,128.66783426060698,129.04709371131636
Q:\Meme_Repository\1439237546891.jpg,90.93916287793839,132.36706830584382,141.05190048047191
Q:\Meme_Repository\1439237570421.jpg,179.58805919258046,130.81915575559194,139.40479405346426
Q:\Meme_Repository\1439237794914.jpg,170.22955868544602,128.17360563380282,148.67839436619718
Q:\Meme_Repository\1439237811528.jpg,192.10181734091466,123.04932393829746,132.31891204396442
Q:\Meme_Repository\1439237848605.jpg,118.5175940135537,127.38949248298997,140.56843399019462
Q:\Meme_Repository\1439237913824.jpg,132.45494709283298,133.6366177593542,141.71569215664886
Q:\Meme_Repository\1439518586896.jpg,169.22299771957708,127.87962759374548,128.91145300004396
Q:\Meme_Repository\1439520769200.png,221.624516442797,127.90304103388964,130.48597972818388
Q:\Meme_Repository\1439520869375.jpg,90.60814285714285,136.2932074829932,114.45287414965986
Q:\Meme_Repository\1439590620322.jpg,164.82804053123274,128.0,128.0
Q:\Meme_Repository\1439680420635.jpg,48.36837212911235,133.32209807572937,135.76810249844817
Q:\Meme_Repository\1440023804904.jpg,123.62442386831276,128.59668981481482,134.77462705761317
Q:\Meme_Repository\1440024553403.jpg,209.9332074074074,131.30665925925925,142.0705925925926
Q:\Meme_Repository\1440024687366.jpg,182.35085185185184,128.10342222222224,144.77849259259258
Q:\Meme_Repository\1440024718214.jpg,159.47483849129594,119.59250193423598,135.34925145067697
Q:\Meme_Repository\1440024812582.jpg,124.23123541666666,128.15521458333333,123.72607916666666
Q:\Meme_Repository\1440024994254.jpg,100.46724871794872,130.66168974358973,135.4872205128205
Q:\Meme_Repository\1440025627934.jpg,188.81397128533584,132.81341804914786,134.84107254705555
Q:\Meme_Repository\1440026261525.jpg,194.47387190433565,131.05277548256788,133.55235947577407
Q:\Meme_Repository\1440027263094.png,232.07666626578472,129.40671437161757,128.15042092603727
Q:\Meme_Repository\1440028229897.jpg,131.40539733333333,137.369632,157.71954666666667
Q:\Meme_Repository\1440029046441.jpg,131.244896,171.534876,178.662516
Q:\Meme_Repository\1440036001599.png,199.14958947386694,132.94674443229357,131.35676283219635
Q:\Meme_Repository\1440036041607.jpg,179.14878696082357,128.91668346653864,128.83858329332313
Q:\Meme_Repository\1440036280871.png,186.6866424653652,128.2870063184569,126.52253971958721
Q:\Meme_Repository\1440036397137.png,231.9609075975229,129.2295442630139,121.61274779884405
Q:\Meme_Repository\1440036412773.jpg,159.93770212765958,119.17413733075435,135.55020309477757
Q:\Meme_Repository\1440036428024.jpg,194.30599270353304,135.9300806451613,133.24614343317972
Q:\Meme_Repository\1440036446628.jpg,212.2445566361556,136.3668614680514,127.62034963034677
Q:\Meme_Repository\1440036473022.jpg,197.2243951302204,123.84344054774013,135.7563811285032
Q:\Meme_Repository\1440036527184.jpg,166.73648888888889,131.11593055555556,131.45907777777776
Q:\Meme_Repository\1440036807050.png,220.43236721570054,129.4222707556041,129.6810439227106
Q:\Meme_Repository\1440036860225.jpg,225.49490559895833,128.05291666666668,126.44898111979167
Q:\Meme_Repository\1440036891787.png,201.91898829147783,130.36987730408234,129.82534055619828
Q:\Meme_Repository\1440037186697.jpg,122.6954344874406,135.42583375763746,135.93388705023762
Q:\Meme_Repository\1440037419569.jpg,153.09770106761565,128.49287544483985,151.18064768683274
Q:\Meme_Repository\1440037455880.jpg,116.60568012032965,128.01288263103493,146.01178644989977
Q:\Meme_Repository\1440037625567.png,224.5323204261791,127.30988897989667,129.34424676054542
Q:\Meme_Repository\1440037663200.jpg,144.5163820032245,132.02260429262395,145.3444352075776
Q:\Meme_Repository\1440037686993.jpg,118.04581203762048,127.65295426964457,128.85915730238744
Q:\Meme_Repository\1440037823873.png,208.321463187718,134.49032672683185,124.13113970254535
Q:\Meme_Repository\1440037992800.png,231.19196274169883,140.27023868599184,125.92618370937494
Q:\Meme_Repository\1440038192251.jpg,82.61322681864755,135.77548307825307,136.25373214971825
Q:\Meme_Repository\1440039067026.png,221.86756967497172,133.45538233076763,136.02781983000767
Q:\Meme_Repository\1440041643312.jpg,222.8449626216968,128.11887386995826,122.7052242698192
Q:\Meme_Repository\1448815972867.jpg,62.26455105633803,140.51463028169013,137.1643838028169
Q:\Meme_Repository\1448815983778.png,74.09043793320731,123.63714555765596,130.8517643352237
Q:\Meme_Repository\1450054824740.jpg,120.1068353851497,123.5951511412442,133.7734725706631
Q:\Meme_Repository\1450060867655.png,206.20479229004198,127.36678970219207,128.37149768191898
Q:\Meme_Repository\1450063886888.jpg,183.47962729658792,127.86911811023622,128.95941732283464
Q:\Meme_Repository\1450064787285.jpg,43.07430583200637,131.67890168856158,136.45005017582272
Q:\Meme_Repository\1450067158090.jpg,229.76610544217687,128.037393707483,127.88422193877551
Q:\Meme_Repository\1450405880419.jpg,85.88669514179452,130.067390167364,131.13255753138074
Q:\Meme_Repository\1450488968382.png,207.2448548066715,133.43066044889852,132.8830619808608
Q:\Meme_Repository\1450490379538.jpg,121.177064479638,138.89465497737555,126.54239253393665
Q:\Meme_Repository\1450509477563.jpg,216.29822265625,129.1327197265625,133.82875244140624
Q:\Meme_Repository\1450542190529.jpg,116.30149088541667,125.94740559895833,131.79793619791667
Q:\Meme_Repository\1450587694828.jpg,129.90492291666666,134.82839895833334,134.717359375
Q:\Meme_Repository\1450923080041.jpg,113.76582067995668,129.92591835959027,125.59271013473708
Q:\Meme_Repository\1450932363251.jpg,158.23690633005504,131.37505353838196,149.93786719248766
Q:\Meme_Repository\1450944788185.jpg,107.34020965333333,131.04792117333332,136.47818501333333
Q:\Meme_Repository\1452110783850.jpg,121.30917663574219,142.25682678222657,167.34848876953126
Q:\Meme_Repository\1458292415396.jpg,184.68486752158077,126.17907439748515,148.03666882890076
Q:\Meme_Repository\1458295318276.jpg,54.11612075617284,120.5801138117284,127.17566358024692
Q:\Meme_Repository\1458297184486.png,99.5695896209054,135.89380444117288,135.30686418844314
Q:\Meme_Repository\1458298760142.png,151.09045383029513,131.6211105685764,130.80257269965279
Q:\Meme_Repository\1458303355124.jpg,197.53530002485707,130.35318916231668,129.1139865771812
Q:\Meme_Repository\1458308270833.png,124.13609095813639,128.5300831796697,132.94246269798452
Q:\Meme_Repository\1463702585202.jpg,84.89096467391305,127.56859232704171,127.21748655074911
Q:\Meme_Repository\1463751709789.jpg,164.65486157291366,138.4420743317362,131.04194019586112
Q:\Meme_Repository\1464227246869.jpg,144.99173507352506,120.5387980078348,134.3590695682986
Q:\Meme_Repository\1464330477968.jpg,68.2047337372449,122.80779283588436,132.32569462159864
Q:\Meme_Repository\1464334389626.jpg,42.78085262345679,127.84347415123457,126.2900462962963
Q:\Meme_Repository\1464371799919.jpg,230.94941833333334,130.1056,129.62072833333335
Q:\Meme_Repository\1464845770270.jpg,131.20474627021238,124.74309118732559,140.5776397515528
Q:\Meme_Repository\1464846606920.jpg,119.99183823529411,148.4813143382353,132.05932904411765
Q:\Meme_Repository\1464846720856.jpg,97.89989926970536,145.90586224559877,154.48304826469175
Q:\Meme_Repository\1464846803365.jpg,162.00569565217393,131.54123913043478,133.07184239130436
Q:\Meme_Repository\1464847173612.jpg,151.94365234375,138.457255859375,124.21501627604167
Q:\Meme_Repository\1464847181951.png,128.19923733333334,132.04136533333335,139.70909866666668
Q:\Meme_Repository\1464847212504.png,129.96094285714287,120.88288571428572,142.89937142857144
Q:\Meme_Repository\1464847293220.png,125.12410667539267,138.79033540575915,127.44413448952879
Q:\Meme_Repository\1464847376177.jpg,80.42661136831276,128.6104771090535,133.13331211419754
Q:\Meme_Repository\1464847628664.jpg,192.7987841054752,124.04151620582311,128.96555575901849
Q:\Meme_Repository\1464847717114.jpg,121.50373081127323,129.95085105949607,154.6129461527494
Q:\Meme_Repository\1464847998331.jpg,161.61878556454027,130.1940064390536,129.60950509134472
Q:\Meme_Repository\1464848178855.jpg,126.76837244897959,125.43051020408163,128.67995918367347
